"Locality","cc","id","Taxon","MaxAge","MinAge","Rotated.Lat","Rotated.Lon","Area","genus"
"Free State","ZA",2491,"Myosaurus",251.902,247.2,-60.8807,-1.1886,1,"Myosaurus"
"Free State","ZA",2492,"Myosaurus",251.902,247.2,-60.8807,-1.1886,1,"Myosaurus"
"Free State","ZA",2493,"Myosaurus",251.902,247.2,-60.8807,-1.1886,1,"Myosaurus"
"Free State","ZA",2494,"Myosaurus",251.902,247.2,-60.8807,-1.1886,1,"Myosaurus"
"Free State","ZA",2482,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Free State","ZA",2481,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Free State","ZA",2480,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Free State","ZA",2475,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2474,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Kwazulu-Natal","ZA",2471,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Kwazulu-Natal","ZA",2470,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Kwazulu-Natal","ZA",2469,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Rio Grande do Sul","BR",2468,"Dinodontosaurus",242,237,-49.0435,-14.582,4,"Dinodontosaurus"
"Eastern Cape","ZA",2467,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2466,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2465,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2464,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Free State","ZA",2463,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"KwaZulu-Natal","ZA",2458,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"KwaZulu-Natal","ZA",2457,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"KwaZulu-Natal","ZA",2456,"Lystrosaurus",251.902,247.2,-60.8807,-1.1886,1,"Lystrosaurus"
"Free State","ZA",2454,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2453,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2452,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2451,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2449,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2448,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2447,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2445,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2444,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2443,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2442,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"San Juan","AR",2431,"Jachaleria",227,208.5,-50.4972,-22.4201,4,"Jachaleria"
"Ruvuma","TZ",2430,"Angonisaurus",247.2,242,-46.5586,19.7779,1,"Angonisaurus"
"Northern Cape","ZA",2426,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Northern Cape","ZA",2425,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2424,"Kannemeyeria",247.2,242,-63.335,-9.9696,1,"Kannemeyeria"
"Eastern Cape","ZA",2420,"Kombuisia",247.2,242,-63.335,-9.9696,1,"Kombuisia"
"Eastern Cape","ZA",2421,"Kombuisia",247.2,242,-63.335,-9.9696,1,"Kombuisia"
"Eastern Cape","ZA",2419,"Kannemeyeria",247.2,242,-63.335,-9.9696,1,"Kannemeyeria"
"Eastern Cape","ZA",2415,"Kannemeyeria",247.2,242,-63.335,-9.9696,1,"Kannemeyeria"
"Rio Grande do Sul","BR",2404,"Jachaleria",227,208.5,-46.1164,-4.6554,4,"Jachaleria"
"Rio Grande do Sul","BR",2405,"Jachaleria",227,208.5,-46.1164,-4.6554,4,"Jachaleria"
"Rio Grande do Sul","BR",2406,"Jachaleria",227,208.5,-46.1164,-4.6554,4,"Jachaleria"
"Rio Grande do Sul","BR",2407,"Jachaleria",227,208.5,-46.1164,-4.6554,4,"Jachaleria"
"Xinjiang","CN",2393,"Lystrosaurus",251.902,251.2,61.2176,76.6687,2,"Lystrosaurus"
"Marrakech","MA",2391,"Moghreberia",237,201.4,5.2142,-4.8883,1,"Moghreberia"
"Eastern Cape","ZA",2382,"Emydops",259.51,254.14,-60.8508,-19.3342,1,"Emydops"
"Western Cape","ZA",2378,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Western Cape","ZA",2377,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Eastern Cape","ZA",2376,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2375,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Free State","ZA",2374,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2373,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2372,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Free State","ZA",2371,"Lystrosaurus",251.902,247.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2370,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2369,"Lystrosaurus",251.902,247.2,-62.6491,-13.244,1,"Lystrosaurus"
"West Bengal","IN",2368,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2367,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"Eastern Cape","ZA",2362,"Kannemeyeria",247.2,242,-61.3754,-6.6214,1,"Kannemeyeria"
"Eastern Cape","ZA",2363,"Kannemeyeria",247.2,242,-61.3754,-6.6214,1,"Kannemeyeria"
"Kirov","RU",2340,"Delectosaurus",259.51,256.8,45.6515,30.3146,3,"Delectosaurus"
"Kirov","RU",2339,"Vivaxosaurus",259.51,256.8,45.6515,30.3146,3,"Vivaxosaurus"
"Ruvuma","TZ",2321,"Dicynodon",259.51,254.14,-47.7841,17.7482,1,"Dicynodon"
"Ruvuma","TZ",2320,"Platypodosaurus",259.51,254.14,-47.7841,17.7482,1,"Platypodosaurus"
"Ruvuma","TZ",2319,"Dicynodontoides",259.51,254.14,-47.7841,17.7482,1,"Dicynodontoides"
"Ruvuma","TZ",2318,"Endothiodon",259.51,254.14,-47.7841,17.7482,1,"Endothiodon"
"West Bengal","IN",2316,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2315,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2314,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2313,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2312,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2311,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2310,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2307,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2308,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2309,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2306,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2305,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2295,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2296,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2297,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2298,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2299,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2300,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2301,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2302,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2303,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2304,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2294,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2293,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2292,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2288,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2289,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2290,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"West Bengal","IN",2291,"Lystrosaurus",251.902,248.9,-45.4946,64.2439,4,"Lystrosaurus"
"Xinjiang","CN",2260,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2261,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2262,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2263,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2264,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2265,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2266,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2267,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2268,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2269,"Xiyukannemeyeria",247.2,237,60.6504,70.6141,2,"Xiyukannemeyeria"
"Xinjiang","CN",2259,"Xiyukannemeyeria",247.2,242,61.3235,78.0895,2,"Xiyukannemeyeria"
"Nei Mongol","CN",2258,"Shaanbeikannemeyeria",247.2,242,42.9789,121.7034,2,"Shaanbeikannemeyeria"
"Shaanxi","CN",2257,"Shaanbeikannemeyeria",247.2,242,42.9789,121.7034,2,"Shaanbeikannemeyeria"
"Ruvuma","TZ",2256,"Rechnisaurus",247.2,242,-46.5586,19.7779,1,"Rechnisaurus"
"Shaanxi","CN",2255,"Parakannemeyeria",247.2,242,40.8175,120.0152,2,"Parakannemeyeria"
"Shaanxi","CN",2254,"Sinokannemeyeria",247.2,242,40.8175,120.0152,2,"Sinokannemeyeria"
"Shaanxi","CN",2253,"Parakannemeyeria",247.2,242,40.8175,120.0152,2,"Parakannemeyeria"
"Xinjiang","CN",2252,"Parakannemeyeria",247.2,237,62.8252,73.8195,2,"Parakannemeyeria"
"Shaanxi","CN",2251,"Shansiodon",247.2,242,40.8175,120.0152,2,"Shansiodon"
"Shaanxi","CN",2250,"Shansiodon",247.2,242,40.8175,120.0152,2,"Shansiodon"
"Shaanxi","CN",2249,"Shansiodon",247.2,242,40.8175,120.0152,2,"Shansiodon"
"Shaanxi","CN",2248,"Sinokannemeyeria",247.2,242,40.8175,120.0152,2,"Sinokannemeyeria"
"Xinjiang","CN",2247,"Lystrosaurus",251.902,251.2,61.2176,76.6687,2,"Lystrosaurus"
"Xinjiang","CN",2246,"Lystrosaurus",251.902,251.2,61.2176,76.6687,2,"Lystrosaurus"
"Xinjiang","CN",2245,"Lystrosaurus",251.902,251.2,61.2176,76.6687,2,"Lystrosaurus"
"Xinjiang","CN",2244,"Lystrosaurus",251.902,251.2,59.6422,80.6041,2,"Lystrosaurus"
"Shaanxi","CN",2243,"Parakannemeyeria",247.2,242,40.8175,120.0152,2,"Parakannemeyeria"
"Shaanxi","CN",2242,"Sinokannemeyeria",247.2,242,40.8175,120.0152,2,"Sinokannemeyeria"
"Free State","ZA",2240,"Lystrosaurus",251.902,251.2,-60.8084,-9.6701,1,"Lystrosaurus"
"Eastern Cape","ZA",2237,"Kannemeyeria",247.2,242,-61.3754,-6.6214,1,"Kannemeyeria"
"Eastern Cape","ZA",2224,"Ufudocyclops",247.2,242,-63.335,-9.9696,1,"Ufudocyclops"
"Eastern Cape","ZA",2223,"Ufudocyclops",247.2,242,-63.335,-9.9696,1,"Ufudocyclops"
"Eastern Cape","ZA",2222,"Shansiodon",247.2,242,-63.335,-9.9696,1,"Shansiodon"
"Free State","ZA",2215,"Kannemeyeria",247.2,242,-61.3754,-6.6214,1,"Kannemeyeria"
"Eastern Cape","ZA",2213,"Dicynodontoides",259.51,251.902,-63.1595,-14.725,1,"Dicynodontoides"
"Zambia","ZM",2201,"Abajudon",273.01,259.51,-58.073,-1.4298,1,"Abajudon"
"Ruvuma","TZ",2198,"Endothiodon",264.28,259.51,-50.264,17.1771,1,"Endothiodon"
"Ruvuma","TZ",2197,"Endothiodon",264.28,259.51,-50.264,17.1771,1,"Endothiodon"
"Xinjiang","CN",2196,"Sungeodon",251.902,251.4,61.0988,76.898,2,"Sungeodon"
"Mendoza","AR",2192,"Acratophorus",237,227,-56.9276,-28.0576,4,"Acratophorus"
"Western Cape","ZA",2183,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Western Cape","ZA",2182,"Emyduranus",259.51,254.14,-60.8508,-19.3342,1,"Emyduranus"
"Western Cape","ZA",2181,"Palemydops",259.51,254.14,-60.8508,-19.3342,1,"Palemydops"
"Western Cape","ZA",2180,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Western Cape","ZA",2179,"Diictodon",259.51,254.14,-60.8508,-19.3342,1,"Diictodon"
"Western Cape","ZA",2176,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Eastern Cape","ZA",2175,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Eastern Cape","ZA",2171,"Dicynodon",259.51,254.14,-60.8508,-19.3342,1,"Dicynodon"
"Western Cape","ZA",2170,"Daptocephalus",259.51,251.902,-60.8508,-19.3342,1,"Daptocephalus"
"Eastern Cape","ZA",2158,"Lystrosaurus",251.902,251.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2157,"Lystrosaurus",251.902,251.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2156,"Lystrosaurus",251.902,251.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2155,"Lystrosaurus",251.902,251.2,-62.6491,-13.244,1,"Lystrosaurus"
"Eastern Cape","ZA",2153,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2151,"Diictodon",259.51,254.14,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",2145,"Pristerodon",259.51,254.14,-63.1595,-14.725,1,"Pristerodon"
"Eastern Cape","ZA",2144,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2143,"Dinanomodon",259.51,254.14,-63.1595,-14.725,1,"Dinanomodon"
"Eastern Cape","ZA",2142,"Eosimops",259.51,254.14,-63.1595,-14.725,1,"Eosimops"
"Eastern Cape","ZA",2140,"Sintocephalus",259.51,254.14,-63.1595,-14.725,1,"Sintocephalus"
"Eastern Cape","ZA",2139,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",2138,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Arkhangelsk","RU",2132,"Peramodon",264.28,256.8,44.0349,28.9755,3,"Peramodon"
"Northern Cape","ZA",2128,"Emydops",259.51,254.14,-60.8508,-19.3342,1,"Emydops"
"Northern Cape","ZA",2129,"Emydops",259.51,254.14,-60.8508,-19.3342,1,"Emydops"
"Northern Cape","ZA",2130,"Emydops",259.51,254.14,-60.8508,-19.3342,1,"Emydops"
"Northern Cape","ZA",2127,"Emydorhynchus",259.51,254.14,-60.8508,-19.3342,1,"Emydorhynchus"
"Northern Cape","ZA",2126,"Emyduranus",259.51,254.14,-60.8508,-19.3342,1,"Emyduranus"
"Northern Cape","ZA",2125,"Palemydops",259.51,254.14,-60.8508,-19.3342,1,"Palemydops"
"Northern Cape","ZA",2124,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Northern Cape","ZA",2123,"Diictodon",259.51,254.14,-60.8508,-19.3342,1,"Diictodon"
"Northern Cape","ZA",2122,"Diictodon",259.51,254.14,-60.8508,-19.3342,1,"Diictodon"
"Arkhangelsk","RU",2116,"Vivaxosaurus",264.28,256.8,44.0349,28.9755,3,"Vivaxosaurus"
"Arkhangelsk","RU",2115,"Vivaxosaurus",264.28,256.8,44.0349,28.9755,3,"Vivaxosaurus"
"Arkhangelsk","RU",2114,"Vivaxosaurus",264.28,256.8,44.0349,28.9755,3,"Vivaxosaurus"
"Arkhangelsk","RU",2113,"Vivaxosaurus",264.28,256.8,44.0349,28.9755,3,"Vivaxosaurus"
"Eastern Cape","ZA",2102,"Palemydops",259.51,254.14,-63.1595,-14.725,1,"Palemydops"
"Eastern Cape","ZA",2098,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2099,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2100,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2101,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2094,"Dinanomodon",259.51,254.14,-63.1595,-14.725,1,"Dinanomodon"
"Eastern Cape","ZA",2093,"Diictodon",259.51,254.14,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",2092,"Emydops",259.51,254.14,-61.365,-10.9827,1,"Emydops"
"Eastern Cape","ZA",2091,"Cistecephalus",259.51,254.14,-61.365,-10.9827,1,"Cistecephalus"
"Eastern Cape","ZA",2090,"Diictodon",259.51,254.14,-61.365,-10.9827,1,"Diictodon"
"Eastern Cape","ZA",2089,"Dinanomodon",259.51,254.14,-61.365,-10.9827,1,"Dinanomodon"
"Western Cape","ZA",2085,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2076,"Dinanomodon",259.51,254.14,-60.8508,-19.3342,1,"Dinanomodon"
"Eastern Cape","ZA",2075,"Dinanomodon",259.51,254.14,-63.1595,-14.725,1,"Dinanomodon"
"Eastern Cape","ZA",2050,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2051,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2052,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2053,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2054,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2055,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2056,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2057,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2058,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2059,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2060,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2061,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2062,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2063,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2064,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2065,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2066,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2067,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2068,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2069,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2070,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2071,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2072,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2073,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2074,"Cistecephalus",259.51,254.14,-63.1595,-14.725,1,"Cistecephalus"
"Eastern Cape","ZA",2049,"Diictodon",259.51,254.14,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",2044,"Digalodon",259.51,254.14,-63.1595,-14.725,1,"Digalodon"
"Western Cape","ZA",2037,"Robertia",264.28,259.51,-62.7516,-22.8072,1,"Robertia"
"Western Cape","ZA",2036,"Robertia",264.28,259.51,-62.7516,-22.8072,1,"Robertia"
"Western Cape","ZA",2035,"Diictodon",264.28,259.51,-62.7516,-22.8072,1,"Diictodon"
"Western Cape","ZA",2033,"Diictodon",264.28,259.51,-62.7516,-22.8072,1,"Diictodon"
"Eastern Cape","ZA",2032,"Dicynodontoides",259.51,251.902,-63.1595,-14.725,1,"Dicynodontoides"
"Eastern Cape","ZA",2030,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Western Cape","ZA",2022,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2023,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2024,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2025,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2026,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2027,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2028,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Xinjiang","CN",2019,"Turfanodon",254.14,251.902,59.5206,80.8142,2,"Turfanodon"
"Xinjiang","CN",2018,"Turfanodon",254.14,251.902,61.0988,76.898,2,"Turfanodon"
"Gansu","CN",2017,"Turfanodon",259.51,251.902,42.7536,108.1979,2,"Turfanodon"
"Western Cape","ZA",2016,"Emydops",259.51,254.14,-60.8508,-19.3342,1,"Emydops"
"Western Cape","ZA",2015,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Western Cape","ZA",2013,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",2012,"Diictodon",259.51,254.14,-60.8508,-19.3342,1,"Diictodon"
"Western Cape","ZA",2011,"Pristerodon",259.51,254.14,-60.8508,-19.3342,1,"Pristerodon"
"Western Cape","ZA",2000,"Cistecephalus",259.51,254.14,-60.8508,-19.3342,1,"Cistecephalus"
"Western Cape","ZA",1998,"Daptocephalus",259.51,251.902,-60.8508,-19.3342,1,"Daptocephalus"
"Shaanxi","CN",1988,"Sinokannemeyeria",247.2,237,40.8175,120.0152,2,"Sinokannemeyeria"
"Shaanxi","CN",1987,"Parakannemeyeria",247.2,237,40.8175,120.0152,2,"Parakannemeyeria"
"Marrakech","MA",1986,"Moghreberia",237,227,5.2142,-4.8883,1,"Moghreberia"
"Western Cape","ZA",1983,"Pristerodon",264.28,259.51,-62.7516,-22.8072,1,"Pristerodon"
"Western Cape","ZA",1981,"Daptocephalus",264.28,259.51,-62.7516,-22.8072,1,"Daptocephalus"
"Western Cape","ZA",1980,"Dicynodon",259.51,251.902,-60.8508,-19.3342,1,"Dicynodon"
"Eastern Cape","ZA",1976,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",1977,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",1978,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",1979,"Diictodon",259.51,251.902,-63.1595,-14.725,1,"Diictodon"
"Eastern Cape","ZA",1975,"Pristerodon",259.51,251.902,-63.1595,-14.725,1,"Pristerodon"
"Eastern Cape","ZA",1974,"Emydorhinus",259.51,251.902,-63.1595,-14.725,1,"Emydorhinus"
"Eastern Cape","ZA",1973,"Emydorhinus",259.51,251.902,-63.1595,-14.725,1,"Emydorhinus"
"Eastern Cape","ZA",1970,"Daptocephalus",259.51,251.902,-63.1595,-14.725,1,"Daptocephalus"
"Eastern Cape","ZA",1971,"Daptocephalus",259.51,251.902,-63.1595,-14.725,1,"Daptocephalus"
